site_key,lat,lon,number_of_connections,total_power_kw
hash::b207418b8cae05f3,40.190334,-0.652954,2,
hash::4959b9dbf3e8281f,39.502934,-2.873123,2,
hash::0b374b6af080d60b,41.62154,-4.748299,2,
hash::29ff2c6c7edf5c12,41.528408,2.20936,2,
hash::fc522236f7773c8c,41.730396,1.836021,2,
hash::dc7d3b4e0467951a,42.10701,-0.459422,2,
hash::1a89314f20d6fd37,40.36934,-5.744583,2,
hash::c3b15a0eb0cce950,36.289642,-6.107355,2,
hash::dda2968fb034278e,37.490025,-5.946751,2,
hash::fc80484eea523d5c,41.29752,1.777909,2,
hash::0bcd59e77ff71afa,42.19817,2.192885,2,
hash::01168f8d48fe49f8,39.927193,3.829833,2,
hash::6ba398871944fc8b,39.610104,2.687953,2,
hash::883cc5c96e10be14,40.567154,-3.608589,2,
hash::d4569559bb5bd5bc,39.593857,3.380672,2,
hash::2a43688b7ab7c93a,40.440674,-3.53759,2,
hash::6fadee236f3377fe,40.019566,4.18183,2,
hash::32250192a773e530,39.532818,2.726634,2,
hash::86992707f57e6d9d,28.519922,-16.33521,2,
hash::af7fca0fbd06a17e,41.498074,2.072937,2,
hash::8ae62d9a0826a505,36.76462,-2.985624,2,
hash::df1b1f2c29d9ccd7,36.76458,-2.98567,2,
hash::94acc679cf7df78d,41.66184,-0.906568,2,
hash::1195baa8d90bb62c,37.439392,-5.885547,2,
hash::2e2577f7bb5d6146,36.76454,-2.985728,2,
hash::59153b61a8b52926,36.764664,-2.985569,2,
hash::97fbf7067659e4c4,42.68595,-2.931403,2,
hash::a45c8e233536a858,37.523113,-5.157358,2,
hash::e1d34b705fcb77c1,37.433556,-5.969713,2,
hash::81780962a2c736a9,37.90578,-4.758927,2,
hash::9e83e652c12fd3a4,41.261326,1.927265,2,
hash::c0f5396d6bfa66f1,37.52293,-5.157359,2,
hash::1a6ef6fd01b1c54f,37.52302,-5.157359,2,
hash::8731848f035bb37f,42.752377,-0.51557,2,
hash::c87310662c122f3c,37.52284,-5.157359,2,
hash::56f35d21931a729f,28.055716,-14.325453,1,
hash::f3a62fdfad231728,28.397955,-13.858501,1,
hash::5739ab8ca80b4393,40.46022,-3.617739,1,
hash::70e3b0b1012a572d,40.46022,-3.617739,1,
hash::07a049a00cbaef51,40.41499,-3.727658,1,
hash::26232f996c73bcdc,40.664932,-4.680671,1,
hash::21e957b3324b77c9,41.379204,2.142799,1,
hash::b82683ea124794ef,41.356915,2.137179,1,
hash::59ee6ee9ca755cb5,41.356945,2.137187,1,
hash::e0478521a4d4cf1c,41.35696,2.137178,1,
hash::c6068fc2ec19d934,41.3569,2.137206,1,
hash::3bdcf1bbaad86496,41.339073,1.690155,1,
hash::80fef637b8fe82aa,41.44156,2.200143,1,
hash::819ec88c68dd894c,40.664932,-4.680671,1,
hash::9cd3da6b524c24a9,42.2914,-3.706975,1,
hash::31720f1e6a2d9ffd,37.198017,-3.634269,1,
hash::d74bb98b8eb741cd,41.339073,1.690155,1,
hash::e22f420552a45934,41.339073,1.690155,1,
hash::a35610e02f022b95,43.21111,-2.785833,3,
hash::9d31a01d0a4d205a,41.723686,1.847913,3,
hash::6943f4a25616b988,42.863644,-2.660571,3,
hash::1d2388cd29ea3110,42.35486,-3.662454,3,
hash::8da90985516f6b17,38.752167,-3.390278,3,
hash::c4e4875e5787c6b0,37.195507,-2.984336,3,
hash::f0df21325ec0c1d4,40.67152,-0.70409,3,
hash::2e028723f838086b,40.810665,-3.769095,3,
hash::f8b8c39918049ffd,40.723763,-4.020657,3,
hash::99d1869fe4040dd8,37.19592,-7.394764,3,
hash::72a919f888ba4f63,42.585518,-5.583759,3,
hash::d444f18905a6aea4,37.8225,-0.812623,3,
hash::35aea2c720f81f2f,42.055267,-6.626758,3,
hash::74d7126a4be0d179,39.394554,-3.225026,3,
hash::da02ae7db1e74f82,42.05438,-6.629442,3,
hash::7b31155d26cabc03,42.040314,-3.752322,3,
hash::aa9a7fa8b2f83dc8,42.863613,-2.660541,3,
hash::f0f8ae494228ceb2,40.438183,-3.537409,2,
hash::cc7c00c2692ed88a,41.453182,1.892448,2,
hash::368f2b5a46f6d18a,39.02743,-5.761344,2,
hash::40e59b6e0dbd2c93,41.137638,1.112393,2,
hash::45d325501a4bcc9e,37.181946,-6.975462,2,
hash::f72b34f9e646ec2b,41.129498,-3.234057,2,
hash::31b89d4ae4982ddf,42.17205,0.0224,2,
hash::f2a00e73a2ed791c,37.38175,-5.73358,2,
hash::9c3e7fb65319539e,39.663292,-0.23641,2,
hash::5fec4170dab09062,39.445694,-0.368263,2,
hash::5d6b07909e364778,41.727154,-5.201475,2,
hash::3d4c624e0f6fe79e,37.3785,-5.977908,2,
hash::d655f541bd3648b6,42.172054,0.02246,2,
hash::20d2f2679d280458,37.3785,-5.977908,2,
hash::16e753f7049dbe89,37.180477,-6.958389,2,
hash::162fb3f3c7cc0004,37.86944,-6.78102,2,
hash::4c981f58d6316931,39.512207,-0.453566,2,
hash::69eadba261968096,41.129475,-3.234027,2,
hash::86225b16e47cc0f2,40.545612,-3.895981,2,
hash::497842462644787b,39.512207,-0.453566,2,
hash::5a4722b8ed943788,40.545574,-3.895673,2,
hash::e969685f740d9185,42.53862,-6.520634,2,
hash::664ca68cc6d0bab8,40.440674,-3.53759,2,
hash::de0459e0dbf693f5,42.539116,-6.520385,2,
hash::bd11ad5f418fa693,40.45511,-3.889378,2,
hash::9bce285b4f464651,40.343533,-3.809548,2,
hash::23142bece40f0168,38.1127,-3.09657,2,
hash::8749ccf6b83ef8e1,41.823563,2.97695,2,
hash::37e970e4534c26b2,41.380047,2.12007,2,
hash::439bff6bad3fd68e,41.614063,2.303915,2,
hash::272e14dc38a81ef9,37.18631,-7.336203,2,
hash::daea97511c242a77,40.35561,-3.670768,2,
hash::180767dcc0a9868f,37.830822,-5.242541,2,
hash::bf0817446c24436f,36.494778,-4.785424,2,
hash::580afae669ce9848,38.321644,-4.621966,2,
hash::bb89746dbc278df8,39.445683,-0.368243,2,
hash::4fd9fa6284a28752,37.187916,-7.338785,2,
hash::7985296c3ec63b7a,39.007942,-1.883201,2,
hash::fb1545aff5e5c49e,40.309673,-3.48139,2,
hash::53d29a7696dbe552,37.19595,-7.394794,2,
hash::ccab51ad5856aca9,39.4457,-0.368293,2,
hash::4556b1b171eb1005,40.283863,-3.784984,2,
hash::04d5c237fe919c65,40.283863,-3.784984,2,
hash::2b5433f2e1c15091,40.3437,-3.809518,2,
hash::ca1f61140a8a9cd4,39.007713,-1.883171,2,
hash::46878a2b9fec6c10,39.91494,4.042889,2,
hash::2a0c17b8e68fbf4d,40.45511,-3.889378,2,
hash::e5a2724497609867,36.596176,-4.558585,2,
hash::acecdecb0db4acb5,39.571163,2.721099,2,
hash::0044917f1c50855f,42.32106,2.346473,2,
hash::cdbb13ddba269da9,40.45517,-3.889438,2,
hash::8a09283b4c7d888e,39.397346,-2.943331,2,
hash::f2478ac58d7b4850,40.590343,-4.143651,2,
hash::f959172ee485e19e,40.397305,-3.784407,2,
hash::3d9b47bcfc9a9554,41.670433,-0.890016,2,
hash::534aafd8566d837c,40.397415,-3.784667,2,
hash::ebf2de2ef60a9161,40.397415,-3.784557,2,
hash::03dae5aa5d060c85,40.39728,-3.784467,2,
hash::635c496f2466d976,38.09519,-4.867708,2,
hash::3f02fe8770a01e7c,41.413853,2.171829,2,
hash::6f61cac6fd87ac69,37.63316,-3.531271,2,
hash::c6acbcd37c4360a8,37.830708,-3.359741,2,
hash::4ac2a2565c0d8ec4,36.360577,-6.168409,2,
hash::04fffe75b83d83d3,36.3606,-6.168439,2,
hash::b4c5c4b13599b5c3,38.251087,-2.890412,2,
hash::00a0542cd97e1cb7,37.18634,-7.336503,2,
hash::eaf195eb0951eeb9,37.462353,-5.350363,2,
hash::36f3966057086ac5,36.785168,-3.894651,2,
hash::4f671635b8b64f9b,37.875492,-4.78836,2,
hash::6df33b5f67f5038c,37.875492,-4.78836,2,
hash::8c4b2ccebe63e559,37.2212,-7.126159,2,
hash::e374dbc1772a34bf,40.397415,-3.784617,2,
hash::eb73e7a8130774c4,39.514626,2.536826,2,
hash::b4bb5c398f514272,40.455395,-3.873801,2,
hash::30882d49e44044b5,40.397415,-3.784647,2,
hash::c4f2a216b5174e2b,40.42522,-3.677943,2,
hash::19a2a3cde7a99aeb,38.884098,1.405236,2,
hash::91fad4b056079b59,40.493362,-6.051481,2,
hash::b599f72b79293f82,40.723763,-4.020657,2,
hash::6674f4f46e431c6d,42.227318,1.759383,2,
hash::57cf3e45a996102b,41.531933,2.2851,2,
hash::59854d49b3e26808,36.680363,-6.405587,2,
hash::d1b3a5e137f61e9a,42.26657,2.997959,2,
hash::bdfc4c32c5b36956,42.295708,2.139885,2,
hash::e95b5c1b2c071d09,41.491997,1.848587,2,
hash::898726502cc63935,40.39728,-3.784497,2,
hash::282c841c8d4bb7be,40.397305,-3.784437,2,
hash::3d3b972d5587dce5,36.689148,-6.133587,2,
hash::5745fe0bafbd0cc2,41.13776,1.112516,2,
hash::55f403c49117936e,36.680393,-6.405597,2,
hash::82844d88554ec4cd,40.40931,-1.436621,2,
hash::ed9cb1b86e676117,40.405704,-3.695274,2,
hash::c5ff0b57c2312fdb,41.967327,2.783767,2,
hash::fae072953bac25ff,36.66117,-4.473576,2,
hash::1df646a29841c06f,41.967503,2.783601,2,
hash::8d2fd6a356f84ec7,37.2008,-3.614774,2,
hash::90aa367f42668bdf,37.2008,-3.614774,2,
hash::e73a6de1d8dc2276,42.564102,-2.83706,2,
hash::989f944ffe12255d,36.838158,-2.323565,2,
hash::7542453f48a633dc,41.06982,-1.333968,2,
hash::8bdebe124da4853d,41.06982,-1.333968,2,
hash::4689d1f1da6aeb14,40.40934,-1.436651,2,
hash::576e2758e4bbc6b8,40.397434,-3.784277,2,
hash::95af2959e0856b21,40.397434,-3.784307,2,
hash::cbef4d1475bd325f,40.397415,-3.784527,2,
hash::150e9d41c4b8256f,40.397415,-3.784587,2,
hash::2f96f8e569b59472,41.825546,-3.487598,2,
hash::6a335255b5cfbf36,40.397434,-3.784347,2,
hash::33357084d0ed5023,37.925964,-4.791899,2,
hash::e772e5d14a3ad304,37.169823,-3.596649,2,
hash::4d2151b02a7550cb,38.25235,-2.890077,2,
hash::21db61ff3696397e,37.169807,-3.596457,2,
hash::f43698ad24049057,40.420067,-2.922993,2,
hash::2c8ed64ce16dd09c,36.75495,-4.099327,2,
hash::519a701dfedd8eeb,40.406006,-3.695198,2,
hash::87730a57b1c68405,41.01385,-3.446066,2,
hash::90ca1d28ff0d8991,37.174088,-5.774315,2,
hash::125726e029fd4d93,37.258476,-6.95825,2,
hash::ba796270176d8189,40.48385,-5.993938,2,
hash::635ac71f7e895103,40.309643,-3.48136,2,
hash::99b522b1934fb389,37.25845,-6.95822,2,
hash::e957adf75e39818f,41.492126,1.848447,2,
hash::17e182cec64015ba,36.564747,-4.601167,2,
hash::c5582033ec75a3d3,38.116917,-3.080377,2,
hash::bd9285c2dc9c6310,36.754936,-4.099342,2,
hash::0931d33d42b4f114,36.67258,-4.481123,2,
hash::fd21d545332f58ce,36.83819,-2.323595,2,
hash::4f3a5526fd147733,37.00844,-6.564699,2,
hash::46a7f3e4dce92a2c,37.008408,-6.564669,2,
hash::4d8a8701a5933dd9,42.46131,-2.421373,2,
hash::416958b2c67b538f,41.1998,-2.868469,2,
hash::4b858d42d85f2221,41.1998,-2.868469,2,
hash::28d3fd616550e5f4,37.04029,-2.20099,2,
hash::8b36adcdbdb65936,38.383102,-0.412406,2,
hash::119dccb21ff99eb7,41.825516,-3.487578,2,
hash::34f90651afcdbfc8,38.36883,-0.420038,2,
hash::94cdf40013dc4d88,37.04027,-2.20097,2,
hash::2ff34d63900d3b69,38.884098,1.405236,2,
hash::0e8a3a13e2cd5248,38.884113,1.405251,2,
hash::d274dffbe835b341,38.644955,-3.452582,2,
hash::10426a82f65ff350,38.883415,1.404534,2,
hash::2daf5ef06b3f78b9,40.455368,-3.873857,2,
hash::de36fcf8a66a27c1,41.813904,3.062972,2,
hash::c14a8c024525b61f,42.360188,3.153146,2,
hash::f4db0f994423fae5,37.974262,-1.2246,2,
hash::5955dac3afe512b6,41.1303,-3.81234,2,
hash::eb223b376edb98ac,40.431995,-3.687533,2,
hash::12847cec35e83ee1,40.21257,-6.799814,2,
hash::a6b4a3f3772d5e2b,40.420017,-2.922983,2,
hash::37f808c19c73a30e,37.91577,-4.802844,2,
hash::af7bca900509c06b,40.458794,-3.691164,2,
hash::51fb4521c84c910e,40.431965,-3.687503,2,
hash::d71ab7cfbcaf817f,37.91577,-4.802844,2,
hash::c6dc72bfe71eef6d,40.21257,-6.799814,2,
hash::948fd38e07dd3b32,40.431934,-3.687473,2,
hash::9820442ec59efe6a,36.69381,-6.15996,2,
hash::e6995b2928fe4902,36.694424,-6.158013,2,
hash::dd4f1bd2f242ddbd,40.458763,-3.690864,2,
hash::b506c6df8f5726ff,40.431904,-3.687443,2,
hash::25061d7c68b9cbd5,40.440674,-3.53759,2,
hash::963059033a88e730,39.81403,4.261457,2,
hash::aac4915626bf036b,39.881203,4.292572,2,
hash::1e24fa2b9ba883b5,37.32555,-4.371177,2,
hash::b5838e5b33bb4293,39.542942,2.594493,2,
hash::f95a9287717db59f,36.694424,-6.158012,2,
hash::321e847d9ff49b3f,37.675327,-4.555193,2,
hash::608cdcba4566d712,40.509827,-3.692086,2,
hash::bd7f865905e2b4e2,39.578495,2.649786,2,
hash::d799d17023cd48ed,37.256317,-4.311612,2,
hash::03063563d23602fe,39.473995,-6.398598,2,
hash::36322a6b0a14b9e2,39.998554,3.799569,2,
hash::f88b4a046db51900,39.926624,3.835892,2,
hash::0854000b50b1e3e2,39.88123,4.29346,2,
hash::009073459b8f3155,39.493965,2.53456,2,
hash::e7c07aadc2995914,37.69631,-6.596805,2,
hash::6c20f1fdd7cc618a,41.45562,1.999187,2,
hash::ca95963d21c478ea,40.68073,-3.968234,2,
hash::06218ed1be2e066c,40.4881,-3.668296,2,
hash::a0ce6d115cb6f406,43.2652,-2.925099,2,
hash::2e6b398ffd8f2d6c,40.057205,-3.604844,2,
hash::14d1e8437edf02bb,40.48813,-3.668326,2,
hash::02ef3fae624d338a,40.42006,-3.803493,2,
hash::6c2c73afd5de27f1,38.672977,-4.151249,2,
hash::e9ad4e83d190828b,40.05733,-3.60491,2,
hash::99944529602db69e,41.48568,2.054589,2,
hash::ba45bee5a416c293,40.68073,-3.968234,2,
hash::c9b0f8bbc8dd4ebc,41.63916,-0.949512,2,
hash::8d52b3a4a6cd7f90,40.420036,-3.803483,2,
hash::9d5a7ace79e23328,37.485252,-4.457569,2,
hash::503b2a1f3ff54dcb,41.972294,2.78724,2,
hash::ec88758bb81e52ff,41.63913,-0.949482,2,
hash::81f0157745ddd2fe,40.4131,-3.669227,2,
hash::9946c6815207b5ae,40.420067,-2.922993,2,
hash::faebd78dd5b1a2e2,40.590374,-4.143681,2,
hash::70fc32e3569b00f7,41.29755,1.777939,2,
hash::0a70e1200eaa109e,38.07482,-5.01401,2,
hash::68b1827b260724fb,36.702934,-6.029338,2,
hash::58198ea65d3273fc,42.370075,1.772786,2,
hash::7e58a73b5a276f9c,41.483204,-3.524192,2,
hash::ab18e822a49392ef,41.528297,1.982716,2,
hash::ab0333c1a7d6d8e5,38.129105,-4.900421,2,
hash::b2e98ee3106531be,36.702934,-6.029338,2,
hash::9e80cbbcf12f2287,40.002335,3.803491,2,
hash::b211d81e85a8c825,41.130302,-3.812343,2,
hash::50a7b2daba86ab3c,37.644176,-4.695302,2,
hash::8df6ceda38edbd28,39.473972,-6.398588,2,
hash::5b439032403581c2,40.470226,-3.685258,2,
hash::5f56f5a853df6e09,40.40727,-3.688354,2,
hash::7d6047b5a84cfd96,40.470196,-3.685238,2,
hash::43dcb6d6be93164d,42.3211,2.346434,2,
hash::f9a2cfbc6dd20c56,39.47325,-6.393107,2,
hash::67cc8e6846398536,38.279377,-0.719718,2,
hash::6f366de57935a16c,39.51398,2.753684,2,
hash::4470ffaef4a52f63,42.57601,1.088664,2,
hash::d694102ba4784960,43.330833,-1.818815,2,
hash::e523118d4d170401,41.32186,2.035357,2,
hash::30f8a6ae26cd1ce3,27.9677,-15.3916,2,
hash::a2d81fb4797016d1,43.42568,-3.837261,2,
hash::26532157ef5866c9,43.043774,-2.214645,2,
hash::2d6d8527fd3077c1,38.849056,-6.93813,3,
hash::fc3164a9017dea1c,41.073242,-4.153446,1,
hash::8e7db945e7179e07,28.496412,-13.863666,1,
hash::41c3f596fcf10fd0,28.496483,-13.863736,1,
hash::c0562ec27ba92f73,28.496464,-13.863716,1,
hash::53d8d1435a4140f1,36.715557,-4.423597,1,
hash::55389b0f28c27abe,37.159496,-3.605474,1,
hash::5a89a95b05dc4187,37.159473,-3.605444,1,
hash::5f7510010af25766,36.715588,-4.423627,1,
hash::d227050c2ffbd197,36.715614,-4.423657,1,
hash::49878b747bda5a3b,36.715645,-4.423687,1,
hash::fa25e79d889999a4,28.362556,-16.365854,1,
hash::41f7b66cb6d02c30,28.362568,-16.365866,1,
hash::8aafd367b3497cc2,28.463423,-16.25194,1,
hash::d22387cc2eaf0e05,28.463423,-16.25194,1,
hash::ef42daccaa0809b6,28.463423,-16.25194,1,
hash::2bc8374cc170f31d,40.514397,-3.671759,1,
hash::5efb427b7b88682d,28.362577,-16.365875,1,
hash::0c3a2ff3bedd2a68,28.463423,-16.25194,1,
hash::d18dd65e6724f06a,28.463423,-16.25194,1,
hash::0e5a9e633ea83aa1,28.48398,-16.313848,1,
hash::deb950821ca0db3e,28.48394,-16.313833,1,
hash::24ba4e7106386d66,28.483952,-16.31383,1,
hash::78f14a8a2a373a93,28.362587,-16.365885,1,
hash::8fa8a99ca2d1591e,40.514397,-3.671759,1,
hash::64c5d258f46764e6,28.496304,-13.863556,1,
hash::58913b1c9aa46e5a,28.496372,-13.863626,1,
hash::25932199afd9e486,28.496344,-13.863596,1,
hash::52b0cdb9e3d35157,28.496433,-13.863686,1,
hash::ef4bda193891181b,28.496283,-13.863536,1,
hash::1e58cc4d82ec6670,28.496353,-13.863606,1,
hash::d455d1bb3f43b655,28.496492,-13.863746,1,
hash::ccf2cf94cb1c2e50,28.463423,-16.25194,1,
hash::c552b160d35302f8,28.463423,-16.25194,1,
hash::6cb2d3150a1383e5,28.463423,-16.25194,1,
hash::25a24de0db059481,28.463423,-16.25194,1,
hash::c8ff0180291fc3ec,28.463423,-16.25194,1,
hash::b4d42b3dd8e96e62,28.496292,-13.863546,1,
hash::96420594f709b282,28.496424,-13.863676,1,
hash::39dbcda116b164d5,28.496473,-13.863726,1,
hash::70935bb0af0adb1e,28.496443,-13.863696,1,
hash::f7fd746797bb8946,28.496323,-13.863576,1,
hash::f71496c6ac9fc519,28.496452,-13.863706,1,
hash::1714378af024e0e7,28.496313,-13.863566,1,
hash::b511103c7dbb88f1,28.496403,-13.863656,1,
hash::f5b1c116e5b37008,28.496363,-13.863616,1,
hash::72dd12197331a844,28.496393,-13.863646,1,
hash::65587d817e476842,28.496384,-13.863636,1,
hash::22cb5a500316d28a,28.496332,-13.863586,1,
hash::fb7364c259fe6770,37.190266,-3.605473,1,
hash::c310c94d6317c401,37.190266,-3.605473,1,
hash::e73bca5915020213,37.190266,-3.605473,1,
hash::45e516b63d5e3847,37.190266,-3.605473,1,
hash::603c80161d734fdb,37.190266,-3.605473,1,
hash::56604b48d2dbef69,37.190266,-3.605473,1,
hash::e83b62766ca08bbf,28.364536,-16.366314,1,
hash::39a05d11b1f66d4b,40.514397,-3.671759,1,
hash::18617cdb7f2cf5f7,40.514397,-3.671759,1,
hash::fe726930ebf7aaf0,40.514397,-3.671759,1,
hash::c0f35fe08c916846,37.172626,-3.595379,1,
hash::70f0f2b303f522eb,37.17262,-3.59541,1,
hash::38dbe6aee63ee782,37.190266,-3.605473,1,
hash::7ab167f1bd36ffd6,28.364555,-16.366335,1,
hash::d72a79a24b151142,28.364567,-16.366344,1,
hash::1c8933f7cc112fce,40.514397,-3.671759,1,
hash::5f554a4ef075fb78,40.514397,-3.671759,1,
hash::e8492cd3c431bf00,37.190266,-3.605473,1,
hash::2936067c87be61ce,37.190266,-3.605473,1,
hash::2d372fe33b77b208,36.48484,-4.97775,2,
hash::0b32fe5ba267a785,38.016953,-4.381176,2,
hash::9ddcd6bb4d5e9032,41.627686,-1.0317056,2,
hash::e4d781db3d64dfdc,38.135082,-6.694215,2,
hash::153775940e4eaf86,37.54656,-4.351037,2,
hash::bbce2b0065f3ba2a,38.2703,-4.32381,2,
hash::cef44ca54ed21c50,37.44439,-4.274673,2,
hash::b8ba897f5baf3b1c,40.704597,-3.954455,2,
hash::3902763cb96520e4,39.980045,-6.527115,2,
hash::291340171d0b6980,40.704597,-3.954455,2,
hash::4173b3c5332d169b,36.462963,-5.014028,2,
hash::7bb21987caabd1bd,39.905,-4.01739,2,
hash::66494400cd27630a,39.90503,-4.017392,2,
hash::f4b5239060bfcbd9,37.475285,-4.440176,2,
hash::e6e9c2bb6bf20ec2,37.8676,-4.31894,2,
hash::88fa52ff51dc8b0a,42.37121,-7.423978,2,
hash::30151d188488a36f,42.374264,-7.416933,2,
hash::bd46621f69fa33ef,38.133957,-6.691788,2,
hash::73f17002ffbf5536,41.54158,2.222799,2,
hash::e566ae23e20f789d,37.354076,-5.980214,2,
hash::741491f0295a2a2a,37.46765,-5.564623,2,
hash::dcd84f036b0c7042,42.403614,3.152229,2,
hash::1b43a0457bcdf7d5,39.960392,-4.82223,2,
hash::3e31fd1bbb5f6d5f,41.424232,0.940798,2,
hash::55613125855b3a8f,41.54155,2.222779,2,
hash::bf65037d7fdbfdb4,36.834785,-2.463847,2,
hash::dde4cd3e4d138f8b,40.340797,-3.737882,2,
hash::e119f6e04a5aa173,40.127174,-5.666095,2,
hash::4529d129a9af148e,40.429546,-3.637574,2,
hash::98a57eafc6af7f2a,40.34082,-3.737814,2,
hash::b34de8374b14a1d7,38.133987,-6.691798,2,
hash::53a83c602849507f,40.340824,-3.737745,2,
hash::2f5322ab6d5d98e9,40.616013,0.220091,2,
hash::265c27ff5bb1010d,40.42958,-3.637604,2,
hash::f69fe47c1e82376d,40.4311,-3.714943,2,
hash::e07a5acaf22327a9,40.045177,0.056496,2,
hash::e2999b6522d984e4,40.43107,-3.714913,2,
hash::f22e721541340f0d,40.445766,-3.717055,2,
hash::b839e271f5f5641f,40.44894,-3.860447,2,
hash::cf2d3a001a4d1c3c,37.0944,-3.392903,2,
hash::cd703c31e0ba9551,37.094368,-3.392803,2,
hash::e511423d9c2a81c2,40.996014,-4.022842,2,
hash::260b95235ba77d12,42.54272,-2.78494,2,
hash::3d1fdcc9b6423cd6,39.27468,-0.3808,2,
hash::d4f4db027b56151a,41.621502,-4.748319,2,
hash::9143af8daca3af72,37.999584,-4.455086,2,
hash::e896111cbc2aeed8,42.88334,-8.539979,2,
hash::dad81ca684370514,42.88337,-8.539999,2,
hash::7b63162c6c970ffc,43.056305,-8.854569,2,
hash::60ed3d29e0a2eab8,42.43797,-2.447897,2,
hash::eedc851cf2dae918,43.368797,-8.399133,2,
hash::25d32ffccb3484b2,38.23339,-0.546714,2,
hash::a56aa4aaba6faa84,40.4379,-3.68372,2,
hash::5b726609f3f30d33,37.177025,-6.956763,2,
hash::5cdfe54bdd5823ca,40.43793,-3.68375,2,
hash::5b1050156751bed0,40.440674,-3.53759,2,
hash::8f619828344c5729,36.289642,-6.107355,2,
hash::a5e1a8b6635ba480,41.57641,-0.645332,2,
hash::5601efe843dc1de4,42.75243,-0.515603,2,
hash::74b4cdc7b512b135,43.26782,-2.931223,2,
hash::548b343d81f6e0ba,41.23634,1.805512,2,
hash::6018c6a20e797c1c,41.643036,0.618212,2,
hash::ee9c067181c0fb81,41.643093,0.61818,2,
hash::2a8cb3dad724e399,41.473686,-1.473531,2,
hash::4da5c4bb57cdf5b5,42.30798,-5.908698,2,
hash::3c6a51596d1d4f8f,37.439392,-5.885547,2,
hash::ad7991d1294a5c1c,37.43943,-5.885547,2,
hash::f1bf53f60dd2aa72,41.619133,-0.783676,2,
hash::07995cd55bce924d,42.97895,-1.366478,2,
hash::5c9b994f5b579866,43.267845,-2.931253,2,
hash::bbe6bad048a4b34f,40.44779,-3.635996,2,
hash::fa3a845e168bb40b,42.221474,-8.732833,2,
hash::8bf9fe4a836977ca,43.405933,-5.789941,2,
hash::97b45f7c5e6bd535,37.44439,-4.274673,2,
hash::6a6751ddd5959efa,41.643005,0.618221,2,
hash::5d5e093460e255ff,43.257565,-2.913128,2,
hash::cb87f5b4209c7881,41.569664,-0.741883,2,
hash::021093ea4fc5d075,41.8407,-2.043744,2,
hash::9afa0c70ea4b4849,41.236366,1.805542,2,
hash::0a2d165bfc8658b8,43.339233,-8.404462,2,
hash::1c5536705b43e0eb,43.28983,-2.146357,2,
hash::7856433289af91ea,42.30799,-5.908708,2,
hash::fa8103498e8912b7,36.48484,-4.97775,2,
hash::bed7cb6b1bcdff6d,41.26136,1.927352,2,
hash::76cf8043f62ee7ea,36.16579,-5.360989,2,
hash::2f38ea1325ec4eb1,37.43944,-5.885547,2,
hash::f11e9e2423dfb4e0,41.26136,1.927352,2,
hash::4c59dd00680c9f41,43.455135,-3.866038,2,
hash::a663ba5b53033970,42.221493,-8.732863,2,
hash::384a9546d60cb636,40.448933,-3.701233,2,
hash::a1e8aae0c846860b,42.751392,-0.514231,2,
hash::58a4877aafa40783,37.838352,-0.789358,2,
hash::940b3d9ee93a5c2b,28.098734,-15.479446,2,
hash::fa1c3af132409020,42.88068,-8.552991,2,
hash::935f60af38ad113b,40.502934,-3.366098,2,
hash::700ebe9ccaa44315,40.448963,-3.701263,2,
hash::9de64c54f0e6324f,37.69631,-6.596805,2,
hash::dd64923d9590bd5b,36.81168,-2.569452,2,
hash::9430192af968b833,43.368786,-8.399103,2,
hash::1f78bb7f4854c088,41.81383,3.062973,2,
hash::79ae746f089244a8,41.8139,3.062909,2,
hash::12a90945b7315a45,43.565575,-6.150712,2,
hash::46ec0a5b1c69c8bd,40.421383,-3.689543,2,
hash::ae2e0099a3130c66,40.63507,-3.172755,2,
hash::0da8d66d8f670a4a,41.038136,0.975965,2,
hash::665c62603158fc89,41.236397,1.805572,2,
hash::4545904382331548,41.502483,2.361462,2,
hash::b62f7ac25fd16c22,40.42335,-3.699963,2,
hash::d498fa2ccb2bdb94,42.340965,-3.697251,2,
hash::959908033bf810a2,42.59653,-5.571053,2,
hash::55741651733b900d,41.63478,-0.990663,2,
hash::e595ef7171e1c717,41.634975,-0.990569,2,
hash::1effb29d40045499,37.925247,-6.71536,2,
hash::fbd11fbd0380ab92,41.63476,-0.990715,2,
hash::0067d4c9a1a12593,37.408257,-5.945861,2,
hash::8015d07860271116,37.36416,-5.98293,2,
hash::32fd7e1032f407d9,37.085808,-3.64908,2,
hash::98bdd6ae86b0a517,41.55773,2.015988,2,
hash::1ee0a3843c73a0a4,37.195522,-2.984321,2,
hash::bab2cb52bd057386,41.862347,3.133709,2,
hash::39f42c1d209f480e,40.438046,-3.67257,2,
hash::72692cb6a69dbe77,42.517742,0.851018,2,
hash::8857673dc6fc9de0,41.627686,-1.0317056,2,
hash::ac60f3ca4bf88e95,40.423325,-3.699993,2,
hash::78aa6383b87060ba,39.472042,-0.379004,2,
hash::9e1b28d912f1ad4d,39.472073,-0.379034,2,
hash::a5868ebe3b62a117,43.310154,-1.943066,2,
hash::e3804d95a9a7142e,39.468475,-0.355627,2,
hash::71fa5d2153e75cc2,41.379166,2.139633,2,
hash::0f5f7f4ac845e2e9,42.880684,-8.55306,2,
hash::b040980b4de9429d,43.310123,-1.942955,2,
hash::60ca701106c9d0db,41.37978,2.141389,2,
